Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1952,143.46699999999998,1.5903,6107.102756285149,588.0,93.46455241243014,0.0,0
1953,117.835,1.5903,592.7711650991479,293.20567039974424,9.518022336917793,0.0,7
1954,81.44500000000001,1.5903,0.0,80.63902878514554,0.8059712148544524,0.0,12
1955,745.7429999999999,1.5903,3426.0873135835623,546.1638897237524,66.69625405377356,0.0,1
1956,1182.6009999999999,1.5903,8085.503188594564,588.0,140.80487827778194,0.0,0
1957,1012.701,1.5903,11400.20959625336,588.0,182.80411362345117,0.0,0
1958,11.611,1.5903,6273.979117099146,588.0,92.89828883590013,0.0,0
1959,256.451,1.5903,1183.3856157823745,396.2320816809326,19.507493804407993,0.0,4
1960,2495.13,1.5903,15273.88623753432,490.0,241.77413460760545,426.80175491961927,2
1961,653.04,1.5903,17384.845929061354,588.0,247.14218951047602,0.0,0
1962,348.098,1.5903,12581.632222022672,588.0,184.2508000108556,0.0,0
1963,1174.471,1.5903,14474.389097552,588.0,220.087244409296,0.0,0
1964,2518.75,1.5903,19650.423788377855,588.0,297.0185465579651,1148.3280318447069,0
1965,963.943,1.5903,20020.94744526407,588.0,284.0473714235505,250.28110395320118,0
1966,393.11199999999997,1.5903,16546.76493990529,588.0,231.0139050002906,0.0,0
1967,1429.893,1.5903,17846.251625421806,588.0,268.9811657662831,144.95150596968006,0
1968,966.349,1.5903,19972.344804030385,588.0,282.8291191754837,93.85995400908678,0
1969,987.315,1.5903,19974.347236862886,588.0,283.4190082887531,115.96937284589103,0
1970,162.45800000000003,1.5903,14336.437448885074,588.0,201.52812894006527,0.0,0
1971,175.435,1.5903,7262.773040575627,588.0,110.8568419275401,0.0,0
1972,22.186,1.5903,979.3887304567852,285.96948882826683,13.070332011382025,0.0,7
1973,989.004,1.5903,4902.1790809543345,513.8069954076507,97.79671452411488,0.0,3
1974,6533.206999999999,1.5903,17922.70499439604,588.0,297.98585701736727,4547.720442831795,0
1975,943.973,1.5903,20284.222172462392,588.0,286.97056945928784,82.44141533032166,0
1976,851.366,1.5903,19919.132818491686,588.0,278.11951048511935,88.89310754392841,0
1977,1169.61,1.5903,19708.73739323943,588.0,282.7958170400162,219.08676585677154,0
1978,423.595,1.5903,16442.05348011827,588.0,233.2542846808662,0.0,0
1979,123.20899999999999,1.5903,9510.494560233581,588.0,140.38921069024448,0.0,0
1980,595.408,1.5903,7088.077756001936,588.0,114.42205644014729,0.0,0
1981,1448.039,1.5903,12204.032678020782,588.0,198.79296284330127,0.0,0
1982,150.351,1.5903,9178.964749190262,588.0,136.33475937651485,0.0,0
1983,1.4500000000000002,1.5903,1859.3673977373865,393.53422897962975,24.867301492923648,0.0,4
1984,734.092,1.5903,3468.1526196269224,471.3578573882054,70.815480953498,0.0,3
1985,6135.337,1.5903,17319.586912508817,588.0,292.3852883258237,3942.1178677116004,0
1986,2088.728,1.5903,20560.169405883993,588.0,297.97728567609533,1206.7032243186954,0
1987,750.665,1.5903,19622.942072636837,588.0,276.99582288324706,6.6733615011653455,0
1988,823.4759999999999,1.5903,18593.07877629711,588.0,267.99050193652,0.0,0
1989,3742.404,1.5903,19826.852227298932,588.0,306.54285614835777,2384.155261340162,0
1990,444.277,1.5903,21042.550563359662,588.0,286.79901185893505,0.0,0
1991,227.099,1.5903,14112.061946576998,588.0,201.38697947495243,0.0,0
1992,293.546,1.5903,8537.10675644746,588.0,129.97374672978225,0.0,0
1993,176.73899999999998,1.5903,2532.6763416622935,529.0385980765333,41.44985567642453,0.0,2
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,7348.805051252941,490.721302774006,135.5873916764421,0.0,2
1996,507.884,1.5903,7450.80948537116,588.0,124.49403748650656,0.0,0
