Data,Inflow,Net_evaporation,storage,vol_reg,evap,vol_vert,falha
1961,653.04,1.5903,15594.71717070082,732.0,223.6935546378714,0.0,0
1962,348.098,1.5903,9432.085798064405,732.0,141.61554791942513,0.0,0
1963,1174.471,1.5903,10176.063400126233,732.0,164.47009903222144,0.0,0
1964,2518.75,1.5903,17824.01088567666,732.0,280.11813259717997,689.2895630613048,0
1965,963.943,1.5903,19376.36572763908,732.0,276.7804350548007,124.42102813577776,0
1966,393.11199999999997,1.5903,14879.655560530888,732.0,208.6767037842603,0.0,0
1967,1429.893,1.5903,15771.716174568295,732.0,245.23490059855015,0.0,0
1968,966.349,1.5903,17831.231476491565,732.0,257.7235784184275,0.0,0
1969,987.315,1.5903,17781.00216179369,732.0,257.71206926756525,0.0,0
1970,162.45800000000003,1.5903,11262.436419394484,732.0,160.6097070044218,0.0,0
1971,175.435,1.5903,3103.6470065482567,622.2601376890813,46.148974470265266,0.0,2
1972,22.186,1.5903,0.0,21.889823018803103,0.2961769811968963,0.0,12
1973,989.004,1.5903,4487.379046758878,621.9220817433797,89.87218021085967,0.0,3
1974,6533.206999999999,1.5903,17414.513368936157,732.0,291.6583436525567,4378.852941957537,0
1975,943.973,1.5903,19292.56936764018,732.0,275.1428631722076,0.0,0
1976,851.366,1.5903,18500.3922006204,732.0,260.85203530206303,0.0,0
1977,1169.61,1.5903,18638.21639031329,732.0,272.1184587163677,9.10120343568633,0
1978,423.595,1.5903,14774.851724362936,732.0,210.99820164462258,0.0,0
1979,123.20899999999999,1.5903,6477.707348106917,732.0,96.36197993353781,0.0,0
1980,595.408,1.5903,2945.497731483572,679.8732920783546,50.61841815282639,0.0,1
1981,1448.039,1.5903,8897.269621867286,615.5669448083092,153.63655546468902,0.0,2
1982,150.351,1.5903,4904.204333384056,732.0,73.65156421053669,0.0,0
1983,1.4500000000000002,1.5903,23.534935516464465,24.655572564647336,0.3293629518171272,0.0,12
1984,734.092,1.5903,3054.443810357847,579.4118925461535,62.31996006513906,0.0,3
1985,6135.337,1.5903,16681.587791475464,732.0,285.1427409136356,3774.8055959703106,0
1986,2088.728,1.5903,20041.003259286095,732.0,292.2081889211081,1068.4700516508858,0
1987,750.665,1.5903,18128.590223390933,732.0,257.6777787683771,0.0,0
1988,823.4759999999999,1.5903,15707.683637901355,732.0,231.88790069749348,0.0,0
1989,3742.404,1.5903,18417.675161458883,732.0,293.43162278733763,2027.3935483205228,0
1990,444.277,1.5903,19495.880134350344,732.0,266.8425410554239,0.0,0
1991,227.099,1.5903,11164.566928019716,732.0,162.13760111949398,0.0,0
1992,293.546,1.5903,4426.106364488398,732.0,69.02306602161404,0.0,0
1993,176.73899999999998,1.5903,64.1758386104533,186.73702753530165,2.8734836272016926,0.0,11
1994,2.705,1.5903,0.0,2.670780612528694,0.03421938747130587,0.0,12
1995,1257.669,1.5903,6830.159753095763,610.721302774006,126.79209561314408,0.0,2
1996,507.884,1.5903,5442.302694914564,732.0,94.35294301645108,0.0,0
